site_index,city_site,city,site,season,Long,Lat,CRS,rich_obs_site,K_days,Impervious,pd_undev,cropland,Kdays_std,imperv_std,pd_undev_std,cropland_std,rich_mean,rich_med,rich_sd,rich_2_5,rich_97_5,rich_5,rich_95,hill1_mean,hill1_med,hill1_sd,hill1_2_5,hill1_97_5,hill1_5,hill1_95,city_name,state_prov,survey_yr,rich_known_reg,rich_obs_reg,x_cent,y_cent,EVI_av,mat_av,urb_reg,date_col,date_col_n,yrs_col,EVI_av_std,mat_av_std,urb_reg_std,yrs_col_std,,,,,,,,,,,,,,,,,,,,,,,,
456,phaz_3-10_Y10,phaz,3-10_Y10,JU19,-1458940.983,1300898.629,AEA_Custom_NLCD2016,1,35,39.53557085,5.423166491,0,0.407000828,0.340633669,2.533807416,-0.311592346,2.5043,2,1.082173101,1,5,1,4,6.705870525,6.666219688,0.910617699,5.047360564,8.630664807,5.299234116,8.286425091,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
457,phaz_4-01_AB20,phaz,4-01_AB20,JU19,-1452538.381,1261655.9,AEA_Custom_NLCD2016,0,35,45.87507163,0,0,0.407000828,0.583549916,-0.949692028,-0.311592346,1.5578,1,1.085254319,0,4,0,3,7.833979792,7.796063855,1.007501121,5.967356173,9.885402978,6.241872619,9.539575182,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
458,phaz_4-02_AE19,phaz,4-02_AE19,JU19,-1439862.559,1264676.342,AEA_Custom_NLCD2016,0,35,39.82970183,3.820439351,0,0.407000828,0.351904146,1.504316783,-0.311592346,1.9322,2,1.105407324,0,4,0,4,6.801733224,6.761008058,0.808850091,5.306421141,8.504805457,5.536440573,8.207317809,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
459,phaz_4-03_R13,phaz,4-03_R13,JU19,-1488054.542,1296692.994,AEA_Custom_NLCD2016,0,35,57.63498425,0.318461196,0.00057323,0.407000828,1.034164867,-0.74513268,-0.29630879,1.133,1,0.957707012,0,3,0,3,7.323760358,7.274189241,1.112118642,5.290130911,9.623628035,5.571865961,9.228141775,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
460,phaz_4-04_RIO,phaz,4-04_RIO,JU19,-1477930.237,1275642.029,AEA_Custom_NLCD2016,4,35,46.03215619,2.862868594,0.016318351,0.407000828,0.589569063,0.889233842,0.123490208,4.3594,4,0.578329566,4,6,4,5,6.160228385,6.115063526,0.70987313,4.857232089,7.69649235,5.066689628,7.400807655,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
461,phaz_4-05_S14,phaz,4-05_S14,JU19,-1484108.843,1291439.34,AEA_Custom_NLCD2016,1,35,61.99484241,0.957854406,0.011206897,0.407000828,1.201225399,-0.334426888,-0.01279223,1.6562,2,0.76737243,1,3,1,3,6.479649733,6.417315809,0.99992857,4.675298769,8.62374174,4.947721597,8.228619442,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
462,phaz_4-06_V16,phaz,4-06_V16,JU19,-1474599.109,1280712.747,AEA_Custom_NLCD2016,0,35,59.0525711,0.318552497,0.004300459,0.407000828,1.088483793,-0.745074034,-0.196932809,1.0718,1,0.94346901,0,3,0,3,7.128618221,7.072278508,1.108598569,5.096427056,9.415410814,5.408409067,9.030353893,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
463,phaz_4-07_ASUW,phaz,4-07_ASUW,JU19,-1482576.269,1297558.575,AEA_Custom_NLCD2016,3,14,57.84240688,2.862868594,0,-4.680509525,1.042112862,0.889233842,-0.311592346,3.4847,3,0.662879967,3,5,3,5,6.293522176,6.24055351,0.904938045,4.666585756,8.270985562,4.903402885,7.859070206,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
464,phaz_4-08_Z20,phaz,4-08_Z20,JU19,-1459894.087,1264479.704,AEA_Custom_NLCD2016,0,31,55.18147936,0,0.009480034,-0.562048763,0.940151754,-0.949692028,-0.05883411,1.1632,1,0.972553518,0,3,0,3,7.174492112,7.113590034,1.095556845,5.173808694,9.463491937,5.468794453,9.039025351,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
465,phaz_4-09_AA17,phaz,4-09_AA17,JU19,-1452681.487,1275142.81,AEA_Custom_NLCD2016,3,26,37.80068729,1.596882885,0.193446393,-1.773360752,0.274156605,0.076044624,4.846107145,4.1883,4,0.970328431,3,6,3,6,6.050759943,6.011448225,0.992463989,4.218716239,8.146390726,4.517196119,7.745761306,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
466,phaz_4-10_AC19,phaz,4-10_AC19,JU19,-1444806.619,1266202.342,AEA_Custom_NLCD2016,4,35,39.10621242,2.865329513,0.177936963,0.407000828,0.324181564,0.89081458,4.432592178,4.9572,5,0.821483806,4,7,4,6,5.899000113,5.860162777,0.913713725,4.229876346,7.822873551,4.489774905,7.448365513,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
467,phaz_5-01_AD18,phaz,5-01_AD18,JU19,-1441834.228,1265768.39,AEA_Custom_NLCD2016,0,35,60.39536215,3.510115515,0,0.407000828,1.139936703,1.304984361,-0.311592346,1.2452,1,0.973741124,0,3,0,3,6.073484595,6.009067922,0.915386346,4.446486077,8.047507764,4.670288875,7.663865786,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
468,phaz_5-02_AB18,phaz,5-02_AB18,JU19,-1451195.045,1269963.518,AEA_Custom_NLCD2016,1,35,72.12256586,0,0,0.407000828,1.589298317,-0.949692028,-0.311592346,1.6598,1,0.778925306,1,3,1,3,7.056694701,7.018320179,1.224176796,4.744323716,9.565006331,5.111530018,9.110314708,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
469,phaz_5-03_R14,phaz,5-03_R14,JU19,-1487032.65,1291744.124,AEA_Custom_NLCD2016,0,35,53.58116232,2.863688431,0.063860252,0.407000828,0.878830994,0.889760453,1.391060181,1.4078,1,1.002596469,0,3,0,3,5.57515782,5.528754227,0.726461764,4.27480223,7.116518105,4.460345082,6.843680959,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
470,phaz_5-04_Y19,phaz,5-04_Y19,JU19,-1463770.881,1268176.526,AEA_Custom_NLCD2016,0,35,62.90493969,0,0,0.407000828,1.2360984,-0.949692028,-0.311592346,1.0216,1,0.932856078,0,3,0,3,7.3586899,7.320369915,1.185364394,5.153719425,9.800819585,5.492053742,9.356072786,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
471,phaz_5-05_T14,phaz,5-05_T14,JU19,-1478284.182,1290247.111,AEA_Custom_NLCD2016,0,35,63.54024635,0,0,0.407000828,1.260442006,-0.949692028,-0.311592346,1.0308,1,0.947175313,0,3,0,3,7.341201207,7.303309676,1.189247697,5.120759991,9.785684526,5.467458671,9.350644091,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
472,phaz_5-06_S16,phaz,5-06_S16,JU19,-1484316.93,1282206.653,AEA_Custom_NLCD2016,0,34,60.38699513,0.318918229,0.016647532,0.16473843,1.139616096,-0.744839111,0.132266875,0.9933,1,0.903292147,0,3,0,3,6.680470272,6.620824111,1.064320664,4.759592647,8.895733425,5.050978653,8.513474652,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
473,phaz_5-07_TYARD,phaz,5-07_TYARD,JU19,-1469098.547,1272763.467,AEA_Custom_NLCD2016,3,35,62.17378836,2.228589621,0,0.407000828,1.208082229,0.481813112,-0.311592346,3.3325,3,0.558009756,3,5,3,4,6.378508834,6.320273614,0.964021685,4.639171772,8.431684325,4.897653044,8.05503155,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
474,phaz_5-08_X18,phaz,5-08_X18,JU19,-1464434.851,1273015.131,AEA_Custom_NLCD2016,3,35,69.15693013,1.274941034,0.002008032,0.407000828,1.475661435,-0.130750476,-0.258053864,3.679,4,0.750343456,3,5,3,5,6.495912733,6.425859604,1.07447216,4.554742177,8.808171661,4.837434781,8.370805343,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
475,phaz_5-09_U17,phaz,5-09_U17,JU19,-1476859.496,1279145.6,AEA_Custom_NLCD2016,0,20,72.61571551,0.957029381,0.01693942,-3.226935138,1.608194768,-0.334956832,0.140049253,0.82,1,0.840518083,0,3,0,2,6.107147808,6.033617127,1.037215394,4.245833013,8.376606905,4.529024077,7.922527403,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
476,phaz_5-10_V17,phaz,5-10_V17,JU19,-1473656.59,1276718.674,AEA_Custom_NLCD2016,0,35,72.59221077,0.637104995,0,0.407000828,1.607294116,-0.54045604,-0.311592346,0.8414,1,0.858789725,0,3,0,2,6.760545281,6.702134392,1.174577222,4.593320527,9.254813507,4.921823268,8.76724384,Phoenix,AZ,2019,18,15,-1473212.062,1282468.723,0.142352848,21.82405175,0.572319853,1867,,152,-1.698315016,1.893270366,0.141846436,-1.007719571,,,,,,,,,,,,,,,,,,,,,,,,
477,rony_RCNY-C01-SNP1,rony,RCNY-C01-SNP1,JU20,1476616.905,2389756.205,AEA_Custom_NLCD2016,5,35,17.30700747,2.546229988,0.001718705,0.75299368,-0.36586552,-0.393203043,-0.677222104,6.2403,6,0.958043681,5,8,5,8,8.522623125,8.511657478,0.535669715,7.514206376,9.591665498,7.669156616,9.42030852,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
478,rony_RCNY-C01-TPP1,rony,RCNY-C01-TPP1,JU20,1476327.477,2393339.646,AEA_Custom_NLCD2016,1,35,31.23927959,4.14355836,0,0.75299368,0.361729339,0.786799993,-0.706020787,4.8227,5,1.247325255,3,7,3,7,8.305943999,8.29981879,0.543823705,7.280468946,9.403483028,7.433138551,9.206066787,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
479,rony_RCNY-C01-TPP2,rony,RCNY-C01-TPP2,JU20,1476427.945,2391424.411,AEA_Custom_NLCD2016,7,35,16.47868383,3.489072858,0.083642592,0.75299368,-0.409123649,0.303308375,0.695497318,7.5726,7,0.696259806,7,9,7,9,8.48330414,8.475652238,0.510971474,7.509521509,9.514372497,7.663386864,9.349892088,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
480,rony_RCNY-C02-MWP1,rony,RCNY-C02-MWP1,JU20,1476545.614,2386193.096,AEA_Custom_NLCD2016,4,24,47.15378007,1.595965399,0.012352772,-0.925978715,1.192843505,-1.095197147,-0.499037318,5.6156,6,1.05695239,4,8,4,7,8.011840748,8.005321387,0.699167536,6.646652777,9.36736185,6.868326036,9.16009113,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
481,rony_RCNY-C02-SNP2,rony,RCNY-C02-SNP2,JU20,1476851.763,2388356.221,AEA_Custom_NLCD2016,4,24,40.70928899,4.459734964,0,-0.925978715,0.856288309,1.020370848,-0.706020787,5.4337,5,1.030102141,4,8,4,7,8.150449917,8.149208297,0.605082901,6.999811961,9.372307509,7.171522165,9.146634511,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
482,rony_RCNY-L01-BBP1,rony,RCNY-L01-BBP1,JU20,1467201.538,2398074.089,AEA_Custom_NLCD2016,7,35,3.397079874,1.908579063,0.066704838,0.75299368,-1.092293465,-0.864258363,0.411687742,7.7157,8,0.762057467,7,9,7,9,8.705296292,8.694058878,0.583852149,7.601606857,9.896277171,7.778999499,9.697227162,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
483,rony_RCNY-L01-RWA1,rony,RCNY-L01-RWA1,JU20,1467507.596,2396649.462,AEA_Custom_NLCD2016,6,24,5.367153912,2.549882068,0.200516351,-0.925978715,-0.989408901,-0.390505122,2.653837984,7.6168,8,0.984710478,6,10,6,9,8.644284081,8.632099609,0.725550614,7.265321251,10.12218354,7.477041754,9.854576448,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
484,rony_RCNY-L02- BPP1,rony,RCNY-L02- BPP1,JU20,1469559.861,2396233.084,AEA_Custom_NLCD2016,5,24,6.737931034,1.591849729,0.145558739,-0.925978715,-0.917821842,-1.098237539,1.732966378,7.3209,7,1.068474311,5,9,6,9,8.71498325,8.705016449,0.656996874,7.469549667,10.05006937,7.67063592,9.835255353,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
485,rony_RCNY-L03-BRP1,rony,RCNY-L03-BRP1,JU20,1473787.217,2394271.448,AEA_Custom_NLCD2016,5,35,22.21013455,3.823726221,0.022942357,0.75299368,-0.109806061,0.550528666,-0.321597871,6.2565,6,0.955823786,5,8,5,8,8.41002302,8.403436532,0.493135138,7.489135117,9.396608418,7.622550272,9.228774294,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
486,rony_RCNY-L03-OBP1,rony,RCNY-L03-OBP1,JU20,1476280.178,2395071.12,AEA_Custom_NLCD2016,5,35,18.82525108,1.915158479,0.013214594,0.75299368,-0.286577215,-0.859397915,-0.484596611,6.8006,7,0.972694327,5,9,5,8,8.524030267,8.511111061,0.546369394,7.489069313,9.62898609,7.654202004,9.433881433,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
487,rony_RCNY-L04-DEB1,rony,RCNY-L04-DEB1,JU20,1479338.061,2393667.953,AEA_Custom_NLCD2016,4,35,8.865368089,5.732301519,0.023502436,0.75299368,-0.806719198,1.960460829,-0.31221317,5.9486,6,1.144591215,4,8,4,8,8.494699086,8.481700915,0.680377978,7.225412398,9.880006351,7.403313797,9.641474398,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
488,rony_RCNY-L04-DEP2,rony,RCNY-L04-DEP2,JU20,1481363.178,2393038.574,AEA_Custom_NLCD2016,4,24,9.435156026,1.593219259,0,-0.925978715,-0.776962762,-1.097225819,-0.706020787,6.0073,6,1.106060146,4,8,4,8,8.608097328,8.595928899,0.62778761,7.420612358,9.885783058,7.602942193,9.669201788,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
489,rony_RCNY-S01-HFP1,rony,RCNY-S01-HFP1,JU20,1478197.636,2384354.43,AEA_Custom_NLCD2016,1,16,74.14576758,2.233068555,0,-2.147049547,2.602465078,-0.624546484,-0.706020787,3.4947,3,1.296587839,1,6,2,6,7.078158844,7.070103853,0.887094916,5.355384234,8.873731055,5.612868358,8.582744196,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
490,rony_RCNY-S01-MHC1,rony,RCNY-S01-MHC1,JU20,1478519.833,2381221.374,AEA_Custom_NLCD2016,6,35,31.87317909,3.504077472,0.018061927,0.75299368,0.394833919,0.314392815,-0.403374533,6.8271,7,0.815764756,6,9,6,8,8.329027902,8.322396489,0.503376691,7.373752417,9.331165082,7.526629548,9.166336694,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
491,rony_RCNY-S02-GVP1,rony,RCNY-S02-GVP1,JU20,1477414.247,2379132.836,AEA_Custom_NLCD2016,9,35,30.94610092,5.091001655,0.043814433,0.75299368,0.346418463,1.486709908,0.028135336,9.2112,9,0.43590545,9,10,9,10,8.233083369,8.228881221,0.588889603,7.10155277,9.406270512,7.271318214,9.217678619,Rochester,NY,2020,20,11,1475462.603,2390718.93,0.250320897,9.241011241,0.501187205,1788,,232,0.241637849,-0.713408692,-0.247447745,0.698415978,,,,,,,,,,,,,,,,,,,,,,,,
492,safl_BH1,safl,BH1,JU19,1438403.608,735562.375,AEA_Custom_NLCD2016,6,21,18.38419697,4.46613711,0.005742176,0.019412663,-0.058241871,0.181743098,-0.485002442,6.2792,6,0.510365954,6,8,6,7,7.419360985,7.407593174,0.635952975,6.219423637,8.705532249,6.398858235,8.492902274,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
493,safl_BH2,safl,BH2,JU19,1440183.571,735841.0461,AEA_Custom_NLCD2016,4,14,15.39982828,6.387531538,0.07444668,-1.611251035,-0.257006908,1.074565513,0.295778352,4.8182,5,0.82049746,4,7,4,6,7.567059768,7.568248358,0.748745187,6.115059118,9.044178266,6.329036647,8.818526652,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
494,safl_BH3,safl,BH3,JU19,1440950.294,735502.1018,AEA_Custom_NLCD2016,1,21,18.17006022,6.050762715,0.026655202,0.019412663,-0.072503814,0.91807773,-0.247339873,2.4928,2,1.085387473,1,5,1,4,7.446951114,7.429906247,0.707840489,6.108505254,8.897522289,6.295129101,8.631742143,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
495,safl_BTP,safl,BTP,JU19,1430391.877,738331.7835,AEA_Custom_NLCD2016,3,27,20.66809974,3.501066234,0,1.417124405,0.093870708,-0.266700437,-0.55025844,3.7916,4,0.81929028,3,6,3,5,7.256129572,7.235322694,0.642737883,6.045244585,8.559961519,6.219055917,8.337348449,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
496,safl_CW3,safl,CW3,JU19,1458160.134,731070.6964,AEA_Custom_NLCD2016,1,21,1.453295129,2.549150814,0.310868942,0.019412663,-1.185874438,-0.709030971,2.982559436,2.4983,2,1.098324971,1,5,1,4,6.027279646,6.009718189,0.947389563,4.224078571,7.952633503,4.503267751,7.618220114,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
497,safl_CWA,safl,CWA,JU19,1457646.999,731616.4815,AEA_Custom_NLCD2016,3,21,0.411057004,2.229228369,0.319289195,0.019412663,-1.255289621,-0.857690677,3.078249985,3.9855,4,0.916500817,3,6,3,6,5.965868949,5.941575529,0.950071866,4.150426258,7.901495273,4.447968457,7.557619025,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
498,safl_EST,safl,EST,JU19,1445459.206,734563.854,AEA_Custom_NLCD2016,1,21,20.1733142,3.828117523,0.005455067,0.019412663,0.060916983,-0.114728141,-0.488265242,2.6953,3,1.09186864,1,5,1,5,7.331695124,7.30964576,0.632082406,6.136189409,8.607800058,6.318055096,8.397827004,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
499,safl_FLM,safl,FLM,JU19,1427712.361,742953.6878,AEA_Custom_NLCD2016,4,23,29.31880734,3.817158126,0.029773833,0.485316577,0.670025464,-0.119820691,-0.211898711,4.8098,5,0.770378679,4,6,4,6,6.892970392,6.872338469,0.720490198,5.539777855,8.329493645,5.722187755,8.100546984,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
500,safl_FT5,safl,FT5,JU19,1450277.39,735132.2448,AEA_Custom_NLCD2016,1,21,1.295147861,0.955931555,0.086607399,0.019412663,-1.196407368,-1.449358852,0.433976798,2.9506,3,1.200293177,1,5,1,5,7.660578063,7.648327773,0.710810543,6.279984718,9.094914442,6.516402097,8.842086462,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
501,safl_FT6,safl,FT6,JU19,1450028.129,736649.5513,AEA_Custom_NLCD2016,1,21,0,0.31919308,0.043952887,0.019412663,-1.282666856,-1.745234792,-0.050763237,3.2546,3,1.24825264,1,6,1,5,7.666227301,7.645224322,0.7254483,6.29575089,9.165950568,6.508636808,8.890532144,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
502,safl_L68,safl,L68,JU19,1428371.236,748263.3278,AEA_Custom_NLCD2016,1,14,45.94754944,5.105622567,0.001723148,-1.611251035,1.777533577,0.47889549,-0.530676018,2.2,2,0.970203138,1,4,1,4,5.957837611,5.928331091,0.892926826,4.316959546,7.785164997,4.550339215,7.477949531,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
503,safl_LE1,safl,LE1,JU19,1448320.193,737108.2142,AEA_Custom_NLCD2016,2,14,0.487378084,1.594133588,0.018077475,-1.611251035,-1.250206482,-1.152802834,-0.344820013,3.8764,4,1.153800748,2,6,2,6,7.751543061,7.725677952,0.707045562,6.408164075,9.19466253,6.629988595,8.933833444,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
504,safl_LE2,safl,LE2,JU19,1447492.288,736574.6528,AEA_Custom_NLCD2016,1,21,2.678141136,1.590938017,0.098510882,0.019412663,-1.104297198,-1.154287734,0.569251933,3.1349,3,1.217641267,1,6,1,5,7.677456876,7.673342225,0.701312186,6.28363167,9.086131806,6.530676634,8.835753587,Sanford,FL,2019,15,10,1438534.961,738324.5037,0.340969743,21.96060236,0.427844212,1842,Founding of Mellonville,177,1.870401987,1.921557935,-0.64883869,-0.393346374,,,,,,,,,,,,,,,,,,,,,,,,
